selection,value,00000,10000,01000,11000,00100,10100,01100,11100,00010,10010,01010,11010,00110,10110,01110,11110,00001,10001,01001,11001,00101,10101,01101,11101,00011,10011,01011,11011,00111,10111,01111,11111
01001,-0.0037735386988196587,0.0,0.022460937499999997,0.017578124999999997,0.07812500000000001,0.0166015625,0.0771484375,0.09472656249999999,0.00390625,0.0107421875,0.0830078125,0.10253906249999999,0.0009765625,0.07324218750000001,0.00390625,0.0019531250000000004,0.0029296874999999996,0.0087890625,0.0908203125,0.095703125,0.0029296874999999996,0.10156249999999999,0.0009765625,0.0019531250000000004,0.00390625,0.0888671875,0.004882812500000001,0.0019531250000000004,0.0019531250000000004,0.0019531250000000004,0.0029296874999999996,0.0009765625,0.0
01001,-0.0037735386988196587,0.0244140625,0.0654296875,0.06347656249999999,0.0263671875,0.06445312500000001,0.019531250000000003,0.030273437499999997,0.0341796875,0.068359375,0.0322265625,0.025390624999999997,0.0263671875,0.017578124999999997,0.027343750000000003,0.04394531250000001,0.013671875,0.05664062500000001,0.023437499999999997,0.025390624999999997,0.0263671875,0.015625,0.0341796875,0.033203125,0.009765625000000002,0.028320312499999997,0.0263671875,0.0400390625,0.017578124999999997,0.027343750000000003,0.023437499999999997,0.009765625000000002,0.019531250000000003
01001,-0.0037735386988196587,0.0019531250000000004,0.009765625000000002,0.005859374999999999,0.083984375,0.007812500000000002,0.0830078125,0.09960937499999999,0.0,0.004882812500000001,0.09472656249999999,0.11425781250000001,0.0009765625,0.07812500000000001,0.0,0.0,0.0019531250000000004,0.0009765625,0.10253906249999999,0.10253906249999999,0.0,0.11035156250000001,0.0,0.0,0.0029296874999999996,0.09277343749999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625
01001,-0.0037735386988196587,0.012695312499999998,0.0029296874999999996,0.0009765625,0.08496093750000001,0.0,0.09277343749999999,0.09765625,0.0,0.0009765625,0.083984375,0.11230468749999999,0.0,0.07812500000000001,0.0,0.0019531250000000004,0.0029296874999999996,0.0009765625,0.1005859375,0.09765625,0.0009765625,0.10937500000000001,0.0,0.0009765625,0.004882812500000001,0.09374999999999999,0.0,0.0009765625,0.0019531250000000004,0.0,0.0029296874999999996,0.0019531250000000004,0.0107421875
01001,-0.0037735386988196587,0.0019531250000000004,0.005859374999999999,0.0019531250000000004,0.04882812500000001,0.00390625,0.05761718749999999,0.08203125,0.0244140625,0.005859374999999999,0.07128906249999999,0.06640625,0.0263671875,0.07812500000000001,0.0341796875,0.03906250000000001,0.0009765625,0.0009765625,0.0673828125,0.0546875,0.03125000000000001,0.07324218750000001,0.03613281249999999,0.03125000000000001,0.0,0.05859375000000001,0.028320312499999997,0.0341796875,0.0,0.027343750000000003,0.0,0.0,0.007812500000000002
01001,-0.0037735386988196587,0.0322265625,0.0244140625,0.0205078125,0.068359375,0.0205078125,0.07812500000000001,0.0791015625,0.005859374999999999,0.015625,0.0673828125,0.0859375,0.00390625,0.0673828125,0.007812500000000002,0.005859374999999999,0.005859374999999999,0.023437499999999997,0.07812500000000001,0.083984375,0.0029296874999999996,0.07031249999999999,0.00390625,0.0087890625,0.007812500000000002,0.08984374999999999,0.00390625,0.0029296874999999996,0.005859374999999999,0.0087890625,0.004882812500000001,0.006835937500000001,0.0087890625
01001,-0.0037735386988196587,0.0019531250000000004,0.06445312500000001,0.0673828125,0.0546875,0.0673828125,0.0546875,0.0537109375,0.011718749999999998,0.0654296875,0.0556640625,0.05859375000000001,0.012695312499999998,0.05078124999999999,0.012695312499999998,0.013671875,0.0,0.04980468750000001,0.052734375,0.0693359375,0.009765625000000002,0.0400390625,0.006835937500000001,0.018554687500000003,0.0,0.06152343750000001,0.0107421875,0.017578124999999997,0.0,0.015625,0.0,0.0,0.0019531250000000004
01001,-0.0037735386988196587,0.0019531250000000004,0.0322265625,0.022460937499999997,0.052734375,0.027343750000000003,0.06445312500000001,0.06640625,0.017578124999999997,0.027343750000000003,0.04980468750000001,0.072265625,0.017578124999999997,0.0546875,0.014648437500000002,0.012695312499999998,0.0087890625,0.017578124999999997,0.0771484375,0.0673828125,0.019531250000000003,0.07812500000000001,0.0205078125,0.0244140625,0.004882812500000001,0.0654296875,0.021484375,0.027343750000000003,0.004882812500000001,0.012695312499999998,0.006835937500000001,0.0087890625,0.0
01001,-0.0037735386988196587,0.0019531250000000004,0.0019531250000000004,0.0029296874999999996,0.08691406249999999,0.00390625,0.08496093750000001,0.1005859375,0.0009765625,0.0,0.09765625,0.1171875,0.0,0.08203125,0.0,0.0,0.0009765625,0.0009765625,0.10644531250000001,0.10351562500000001,0.0009765625,0.111328125,0.0,0.0,0.0,0.09374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625
